Timestamp,Pedestrian_ID,Walking_Speed_mps,Direction_Degrees,Density_people_per_m2,Behavior,Age_Group,Peak_OffPeak,Vehicle_ID,Vehicle_Type,Vehicle_Speed_kmph,Vehicle_Acceleration_mps2,Near_Miss,Traffic_Violation,Weather,Temperature_C,Wind_Speed_mps,Visibility_m,Lighting_Condition,Road_Surface,Obstacle_Present,Traffic_Signal_Phase,Pedestrian_Signal,Signal_Duration_s,Response_to_Pedestrian,Vehicle_Count_per_min,Pedestrian_Count_per_min,Congestion_Level,Event_Type,Accident_Occurred,Accident_Severity
2024-10-14 15:03:21,8718,0.87,276,1.28,Normal,Elderly,Peak,9836,Truck,71.08,0.5,1,Red Light Violation,Fog,3.6,8.78,942.42,Nighttime,Wet,0,Red,Don't Walk,59,0,46,14,Low,Emergency Vehicle,0,Minor
2024-12-16 07:58:29,3735,0.99,73,2.41,Normal,Child,Peak,7037,Bus,57.83,-0.93,0,Failed to Yield,Snow,19.6,4.86,691.41,Low-light,Snow-covered,0,Yellow,Walk,37,1,5,12,Medium,Child Running,0,None
2024-07-01 02:52:32,9205,0.96,43,1.19,Waiting,Elderly,Peak,9410,Bicycle,43.92,-1.47,1,None,Fog,28.3,7.74,570.55,Daytime,Snow-covered,1,Red,Don't Walk,44,1,12,6,Medium,Child Running,1,Minor
2024-06-28 07:19:19,5612,1.8,236,1.99,Waiting,Adult,Peak,7503,Bicycle,38.87,0.09,0,None,Clear,13.1,8.6,301.72,Nighttime,Wet,1,Yellow,Walk,81,0,33,7,High,Normal,1,Major
2024-01-13 05:54:59,5964,1.47,196,0.15,Group Crossing,Child,Off-Peak,7413,Bicycle,30.46,1.71,1,Failed to Yield,Fog,-0.6,6.71,704.28,Nighttime,Dry,0,Red,Walk,19,1,39,19,Medium,Emergency Vehicle,1,Fatal
2024-06-21 03:36:31,5005,0.87,335,0.48,Group Crossing,Child,Off-Peak,9521,Car,65.7,2.48,0,Red Light Violation,Snow,12.9,6.66,281.41,Low-light,Wet,1,Red,Don't Walk,31,1,39,11,Low,Normal,0,None
2024-08-06 11:05:53,8653,0.57,50,2.47,Waiting,Elderly,Off-Peak,6042,Car,79.68,2.77,0,Red Light Violation,Snow,6.2,5.73,573.8,Daytime,Snow-covered,0,Red,Don't Walk,13,0,46,14,Low,Normal,0,None
2024-04-16 10:47:27,1312,1.74,353,0.15,Waiting,Adult,Off-Peak,8870,Motorcycle,50.79,2.4,1,Red Light Violation,Fog,2.0,7.07,894.88,Daytime,Snow-covered,0,Red,Don't Walk,27,1,36,17,Medium,Child Running,0,Fatal
2024-12-25 15:16:06,4559,1.25,333,1.31,Group Crossing,Elderly,Off-Peak,6820,Truck,62.27,2.73,1,Failed to Yield,Rain,16.4,6.71,730.3,Low-light,Dry,0,Green,Don't Walk,18,0,31,19,Medium,Normal,1,Minor
2024-08-25 16:17:34,4770,0.86,342,1.59,Waiting,Adult,Off-Peak,5594,Bus,60.88,2.32,1,Failed to Yield,Rain,26.7,0.75,468.39,Daytime,Dry,0,Yellow,Walk,68,0,41,7,Medium,Child Running,1,Minor
2024-10-29 19:34:09,6982,1.4,35,2.3,Jaywalking,Adult,Off-Peak,6589,Truck,18.12,-0.19,1,None,Fog,-0.8,2.91,884.64,Low-light,Dry,1,Red,Don't Walk,58,1,34,6,Medium,Emergency Vehicle,1,Minor
2024-03-07 14:52:21,2073,1.34,185,0.12,Group Crossing,Adult,Off-Peak,8174,Car,61.56,2.55,0,None,Fog,22.7,0.27,554.1,Nighttime,Snow-covered,0,Red,Don't Walk,14,0,22,15,High,Normal,1,Minor
2024-12-20 03:30:59,8841,1.81,152,1.92,Group Crossing,Adult,Peak,6118,Car,24.99,1.63,1,Red Light Violation,Snow,-2.8,2.33,72.92,Nighttime,Dry,0,Red,Don't Walk,24,1,20,1,Medium,Normal,1,None
2024-06-11 07:59:43,3731,1.14,212,0.14,Normal,Child,Off-Peak,7976,Bus,52.87,1.56,1,Failed to Yield,Rain,33.7,4.78,307.72,Daytime,Dry,0,Red,Walk,28,0,36,14,High,Normal,0,Minor
2024-03-24 04:39:32,2170,1.56,59,2.48,Waiting,Elderly,Peak,9429,Car,52.88,0.99,1,Failed to Yield,Fog,20.2,6.8,765.76,Nighttime,Dry,1,Yellow,Don't Walk,45,1,31,9,High,Child Running,0,Fatal
2024-09-02 03:44:17,1235,0.93,234,2.06,Waiting,Child,Peak,6623,Truck,25.83,-1.74,0,Red Light Violation,Rain,26.3,7.87,311.33,Low-light,Dry,1,Green,Don't Walk,33,0,48,13,Medium,Normal,0,Major
2024-07-23 02:36:56,6687,0.68,53,1.97,Normal,Child,Peak,5302,Bicycle,29.71,-0.7,0,None,Snow,15.1,5.7,918.28,Daytime,Wet,1,Green,Walk,88,1,7,2,High,Emergency Vehicle,1,Minor
2024-10-23 17:43:01,4321,1.63,257,0.41,Jaywalking,Child,Off-Peak,6575,Motorcycle,32.25,2.3,1,Failed to Yield,Clear,-1.1,9.84,185.45,Daytime,Wet,1,Red,Walk,38,0,5,4,Low,Emergency Vehicle,1,Minor
2024-04-12 12:27:21,2615,1.49,250,2.37,Waiting,Adult,Off-Peak,6694,Car,22.42,-1.4,0,Red Light Violation,Snow,13.9,6.29,572.65,Low-light,Wet,0,Yellow,Don't Walk,61,0,40,2,Low,Child Running,1,Major
2024-09-02 17:12:00,8066,0.97,202,1.81,Jaywalking,Elderly,Off-Peak,8191,Car,18.09,-0.98,0,Failed to Yield,Clear,21.6,7.13,157.32,Daytime,Dry,1,Green,Don't Walk,20,0,7,7,Low,Child Running,1,Major
2024-06-28 22:46:13,6547,1.67,337,1.43,Waiting,Adult,Off-Peak,8413,Bus,57.57,1.54,0,None,Fog,5.5,2.94,992.07,Daytime,Dry,0,Green,Don't Walk,28,0,20,4,Medium,Normal,0,Minor
2024-04-15 10:51:25,1755,1.63,107,1.31,Jaywalking,Elderly,Peak,8059,Truck,63.2,-1.35,1,Red Light Violation,Rain,29.0,0.33,796.19,Nighttime,Wet,1,Green,Walk,83,0,30,16,Low,Child Running,1,Minor
2024-08-23 15:09:33,2521,1.57,93,1.78,Waiting,Elderly,Peak,6689,Truck,54.38,2.59,0,None,Rain,7.2,9.16,753.75,Nighttime,Wet,1,Green,Don't Walk,47,0,9,3,High,Child Running,1,Fatal
2024-12-02 21:56:15,9447,0.88,335,1.86,Jaywalking,Child,Off-Peak,8146,Bicycle,78.19,-0.71,0,None,Rain,24.4,7.7,799.75,Daytime,Wet,1,Green,Don't Walk,12,1,50,8,Low,Child Running,0,Fatal
2024-10-11 15:31:53,8302,1.07,140,1.91,Group Crossing,Child,Peak,7603,Bus,76.02,-1.27,0,Failed to Yield,Clear,13.9,5.14,875.41,Low-light,Dry,1,Green,Walk,57,1,47,13,Low,Emergency Vehicle,0,Minor
2024-08-28 05:51:25,8556,1.35,296,0.81,Jaywalking,Elderly,Peak,6090,Car,50.18,-0.86,0,Failed to Yield,Snow,2.3,9.57,331.25,Low-light,Wet,1,Yellow,Don't Walk,32,0,29,16,Low,Normal,1,Fatal
2024-05-23 02:10:25,8646,1.53,276,1.7,Jaywalking,Adult,Peak,5602,Bus,36.66,2.21,1,Failed to Yield,Fog,17.8,4.3,121.94,Low-light,Wet,0,Red,Walk,22,0,41,3,High,Normal,1,Major
2024-06-20 15:56:21,6477,1.99,130,0.23,Normal,Adult,Peak,8972,Motorcycle,64.84,-0.87,0,Red Light Violation,Rain,6.7,9.12,963.8,Daytime,Snow-covered,0,Yellow,Walk,38,1,19,6,Low,Emergency Vehicle,1,Minor
2024-01-12 02:56:03,7966,1.21,316,0.54,Group Crossing,Adult,Peak,7177,Motorcycle,61.89,0.4,0,Red Light Violation,Clear,14.5,7.37,692.12,Daytime,Wet,1,Yellow,Walk,61,0,8,20,Medium,Emergency Vehicle,1,Minor
2024-10-26 07:59:50,4872,0.99,337,0.26,Jaywalking,Child,Peak,9095,Car,16.96,1.65,0,Red Light Violation,Fog,17.6,3.38,514.29,Nighttime,Wet,0,Yellow,Walk,10,1,37,16,Low,Normal,0,Major
2024-11-14 02:47:17,9207,1.22,114,1.61,Jaywalking,Elderly,Off-Peak,5126,Bus,42.78,2.53,0,None,Clear,-1.8,5.46,213.45,Daytime,Snow-covered,0,Yellow,Don't Walk,50,1,14,3,Medium,Normal,1,None
2024-07-12 16:22:29,9229,1.56,253,2.19,Normal,Adult,Peak,9499,Truck,48.57,2.61,1,Failed to Yield,Clear,31.7,9.66,779.53,Low-light,Snow-covered,1,Green,Walk,40,0,34,9,Medium,Child Running,1,Fatal
2024-04-16 00:34:36,5803,1.47,261,0.32,Normal,Elderly,Off-Peak,7472,Truck,17.76,1.39,0,Red Light Violation,Rain,23.4,5.99,988.88,Daytime,Wet,0,Green,Don't Walk,24,1,29,7,Low,Child Running,0,Major
2024-01-28 19:45:48,7064,1.11,94,0.17,Normal,Child,Off-Peak,5375,Car,24.99,2.5,1,Failed to Yield,Clear,27.2,9.1,649.98,Low-light,Dry,1,Red,Walk,51,1,19,10,Medium,Emergency Vehicle,0,Major
2024-01-27 17:57:25,8319,1.92,189,0.97,Jaywalking,Child,Off-Peak,6884,Truck,53.94,-1.89,0,Failed to Yield,Fog,27.7,1.62,568.14,Low-light,Snow-covered,1,Yellow,Don't Walk,13,0,40,2,Medium,Child Running,1,Minor
2024-04-21 18:32:18,8031,1.04,29,0.22,Group Crossing,Elderly,Peak,9207,Car,68.53,-1.2,0,Failed to Yield,Clear,29.6,7.94,487.17,Nighttime,Dry,1,Yellow,Walk,61,1,30,15,Medium,Emergency Vehicle,0,Major
2024-01-18 02:46:07,2021,0.86,161,0.65,Waiting,Elderly,Peak,8235,Bus,34.31,0.87,1,Red Light Violation,Snow,26.7,7.65,227.09,Daytime,Snow-covered,0,Yellow,Don't Walk,68,0,39,9,High,Child Running,1,Major
2024-11-16 20:05:35,7887,1.35,131,2.38,Waiting,Elderly,Off-Peak,8773,Car,72.29,2.76,0,Failed to Yield,Rain,-1.4,2.19,309.16,Nighttime,Dry,1,Yellow,Walk,70,1,35,16,High,Emergency Vehicle,0,Major
2024-09-04 16:37:55,8396,1.46,78,0.91,Waiting,Adult,Off-Peak,7896,Motorcycle,24.19,2.15,0,Red Light Violation,Snow,4.6,6.7,141.03,Low-light,Snow-covered,1,Yellow,Walk,62,1,15,16,High,Child Running,0,Minor
2024-11-18 07:17:48,5173,1.41,335,1.25,Jaywalking,Elderly,Off-Peak,8835,Motorcycle,58.33,-1.6,0,Red Light Violation,Fog,22.9,1.89,86.07,Daytime,Snow-covered,0,Yellow,Walk,20,1,7,6,Medium,Normal,0,Fatal
2024-05-02 19:10:03,7512,1.31,30,1.57,Jaywalking,Child,Peak,9536,Motorcycle,49.65,-0.89,0,Red Light Violation,Rain,18.4,6.65,387.24,Nighttime,Snow-covered,1,Yellow,Walk,32,0,50,14,Medium,Emergency Vehicle,0,Fatal
2024-04-17 15:02:28,3854,1.77,358,1.18,Normal,Elderly,Off-Peak,9846,Motorcycle,71.03,-1.76,0,None,Fog,29.4,4.45,948.68,Low-light,Snow-covered,1,Green,Walk,44,0,46,10,Low,Emergency Vehicle,0,Fatal
2024-05-26 19:07:52,1037,1.06,165,1.73,Waiting,Adult,Off-Peak,7613,Bus,63.26,0.87,1,Red Light Violation,Clear,22.6,6.0,852.46,Nighttime,Wet,0,Red,Walk,19,0,14,14,Low,Normal,0,Major
2024-10-21 20:50:30,6612,1.83,70,0.3,Normal,Elderly,Off-Peak,7142,Motorcycle,15.27,1.57,0,None,Snow,9.8,3.95,263.97,Nighttime,Wet,1,Yellow,Walk,53,1,7,4,Medium,Emergency Vehicle,1,Minor
2024-01-18 16:35:53,9549,1.5,153,1.05,Waiting,Elderly,Off-Peak,7976,Motorcycle,69.07,2.08,0,Red Light Violation,Snow,31.3,0.36,167.75,Daytime,Dry,1,Red,Don't Walk,77,1,8,12,High,Child Running,1,None
2024-07-19 12:30:01,6641,1.11,154,1.53,Group Crossing,Adult,Off-Peak,9257,Truck,26.54,1.67,0,Failed to Yield,Snow,28.9,5.23,433.58,Low-light,Wet,1,Yellow,Don't Walk,30,0,41,19,Low,Normal,1,Fatal
2024-08-08 17:56:53,7840,1.73,359,0.5,Jaywalking,Child,Off-Peak,8984,Bicycle,62.53,2.02,0,Red Light Violation,Rain,8.7,6.73,243.19,Daytime,Dry,0,Red,Don't Walk,12,0,41,9,High,Child Running,1,None
2024-08-17 21:30:00,9827,0.98,356,2.46,Group Crossing,Adult,Peak,6998,Bus,78.15,0.87,1,Failed to Yield,Clear,29.0,8.81,668.12,Low-light,Dry,0,Yellow,Walk,26,1,16,9,Medium,Child Running,0,None
2024-09-23 14:06:10,6164,1.47,153,0.69,Jaywalking,Child,Off-Peak,8480,Car,29.47,0.91,0,Failed to Yield,Clear,23.8,4.66,735.94,Low-light,Wet,0,Red,Don't Walk,61,1,38,18,Medium,Emergency Vehicle,1,Major
2024-07-22 19:05:00,7176,1.39,164,2.45,Normal,Elderly,Peak,8639,Truck,70.76,1.95,0,Red Light Violation,Fog,3.4,2.41,160.28,Nighttime,Snow-covered,0,Red,Walk,67,1,46,20,High,Normal,1,Major
2024-05-30 14:19:57,8915,0.51,269,1.08,Waiting,Child,Peak,6316,Truck,56.32,1.32,0,Failed to Yield,Rain,-1.1,4.46,217.99,Daytime,Snow-covered,1,Red,Walk,50,0,37,15,High,Child Running,1,Fatal
2024-11-08 02:05:54,6164,0.8,169,0.2,Jaywalking,Child,Off-Peak,6183,Truck,41.25,-1.81,0,Red Light Violation,Rain,31.2,1.2,218.69,Daytime,Dry,0,Red,Don't Walk,22,0,35,2,Medium,Child Running,1,None
2024-08-07 01:39:57,2312,0.83,8,0.9,Normal,Elderly,Off-Peak,7006,Car,29.41,2.22,0,Failed to Yield,Rain,19.3,6.74,343.16,Nighttime,Snow-covered,1,Yellow,Don't Walk,34,0,49,7,Low,Emergency Vehicle,0,Minor
2024-05-14 08:16:40,4138,1.13,350,0.6,Normal,Adult,Peak,8606,Car,70.2,-1.09,1,Failed to Yield,Rain,-2.5,3.7,650.89,Daytime,Snow-covered,0,Yellow,Don't Walk,47,0,20,13,Medium,Child Running,0,Fatal
2024-07-27 12:14:49,2539,1.24,126,2.26,Jaywalking,Child,Peak,7969,Bus,50.21,-0.63,0,None,Rain,2.6,6.41,704.02,Low-light,Dry,0,Green,Don't Walk,83,0,38,15,Low,Normal,1,None
2024-11-28 14:58:38,7054,0.85,270,2.01,Waiting,Child,Peak,9388,Motorcycle,16.89,1.42,1,None,Rain,10.9,2.1,423.75,Nighttime,Dry,1,Green,Walk,49,0,40,20,High,Normal,1,Major
2024-04-09 21:44:52,5279,0.89,50,1.1,Group Crossing,Adult,Off-Peak,7784,Car,78.98,-1.37,0,Red Light Violation,Clear,20.7,0.13,150.08,Low-light,Snow-covered,0,Red,Walk,30,1,27,18,Medium,Child Running,0,Major
2024-01-25 19:43:33,1356,1.48,360,0.76,Jaywalking,Child,Peak,6157,Truck,34.84,2.05,0,Red Light Violation,Fog,-1.3,9.02,327.78,Nighttime,Snow-covered,0,Green,Walk,42,0,30,19,High,Child Running,1,Minor
2024-01-05 11:45:12,7652,0.6,81,0.32,Jaywalking,Elderly,Peak,8391,Motorcycle,19.62,0.93,1,None,Rain,1.6,6.9,571.35,Daytime,Snow-covered,1,Red,Don't Walk,89,0,31,18,High,Child Running,1,Fatal
2024-09-09 04:32:47,4136,1.68,222,1.33,Waiting,Elderly,Peak,6139,Bus,18.28,-0.98,0,Red Light Violation,Clear,29.6,3.16,386.36,Daytime,Wet,1,Green,Don't Walk,67,0,50,20,High,Child Running,1,Major
2024-01-14 21:19:52,7103,1.14,209,0.14,Jaywalking,Adult,Off-Peak,7802,Car,13.35,2.5,1,Failed to Yield,Clear,16.0,2.54,834.85,Daytime,Wet,1,Yellow,Don't Walk,88,1,23,9,High,Normal,1,Minor
2024-11-28 18:49:01,8722,1.75,6,2.26,Group Crossing,Child,Peak,8705,Bicycle,66.81,-1.85,0,None,Rain,24.3,0.2,668.25,Low-light,Wet,0,Red,Walk,79,0,48,10,Low,Emergency Vehicle,1,Fatal
2024-07-24 11:04:45,2119,1.41,282,0.34,Normal,Elderly,Peak,7337,Truck,75.37,-0.83,0,Failed to Yield,Snow,4.0,2.44,530.9,Low-light,Snow-covered,0,Red,Walk,12,0,5,4,Low,Emergency Vehicle,0,Fatal
2024-06-19 04:56:16,2851,0.52,49,0.65,Waiting,Elderly,Off-Peak,9445,Motorcycle,54.96,1.52,0,Red Light Violation,Rain,14.7,2.09,275.16,Low-light,Dry,0,Yellow,Walk,21,0,40,7,Medium,Child Running,0,None
2024-07-01 14:57:23,5245,0.78,151,0.46,Jaywalking,Child,Peak,7331,Car,64.32,0.79,1,Failed to Yield,Clear,25.8,1.22,177.53,Low-light,Snow-covered,0,Yellow,Walk,67,0,48,15,Low,Child Running,1,Major
2024-09-30 03:13:48,2985,0.83,260,0.81,Waiting,Adult,Peak,8588,Car,27.54,1.33,0,None,Rain,-0.8,6.69,490.11,Nighttime,Wet,1,Yellow,Walk,30,1,43,8,Medium,Normal,0,None
2024-09-21 07:34:18,8062,0.76,153,0.24,Waiting,Elderly,Off-Peak,9622,Motorcycle,48.79,2.88,0,Red Light Violation,Snow,12.8,3.3,338.73,Low-light,Snow-covered,0,Yellow,Don't Walk,50,1,37,12,Low,Emergency Vehicle,1,Fatal
2024-11-29 05:09:59,2600,1.42,254,1.2,Normal,Adult,Peak,7410,Bicycle,55.41,-1.81,0,Failed to Yield,Clear,29.8,9.43,922.17,Daytime,Dry,1,Yellow,Walk,23,1,36,10,Medium,Child Running,1,Major
2024-09-30 16:00:15,3837,1.29,1,2.31,Jaywalking,Elderly,Peak,7018,Truck,49.2,2.09,1,Failed to Yield,Snow,-0.4,8.07,899.91,Nighttime,Wet,0,Yellow,Walk,87,1,11,20,Low,Normal,0,Fatal
2024-11-12 19:28:19,1754,1.83,266,1.68,Jaywalking,Child,Peak,6862,Motorcycle,59.47,0.79,1,Failed to Yield,Snow,12.0,5.0,722.14,Nighttime,Snow-covered,0,Green,Don't Walk,11,0,27,18,Low,Child Running,0,Minor
2024-10-27 22:51:38,2309,0.74,294,2.35,Waiting,Elderly,Off-Peak,9818,Bicycle,61.2,0.73,1,Red Light Violation,Fog,30.7,9.12,292.3,Nighttime,Snow-covered,0,Green,Walk,66,0,26,11,Low,Normal,0,Fatal
2024-03-07 16:25:49,8333,1.17,287,1.29,Normal,Elderly,Peak,7705,Car,74.01,-1.02,1,None,Clear,15.0,3.08,598.32,Nighttime,Dry,0,Red,Don't Walk,53,1,41,19,High,Normal,0,Fatal
2024-12-06 00:57:40,6332,0.5,172,1.79,Jaywalking,Elderly,Peak,7226,Bus,15.4,1.33,0,Failed to Yield,Clear,30.0,2.09,843.19,Low-light,Wet,1,Yellow,Don't Walk,24,0,22,12,Low,Normal,0,Major
2024-03-20 10:47:41,1389,0.72,236,0.88,Jaywalking,Adult,Peak,5454,Car,69.9,-0.29,1,None,Clear,3.3,1.13,950.31,Low-light,Wet,1,Green,Don't Walk,83,0,28,12,Medium,Child Running,1,Fatal
2024-06-09 15:23:35,1472,1.36,341,2.11,Normal,Elderly,Off-Peak,5052,Motorcycle,63.12,2.08,1,Failed to Yield,Rain,18.2,0.32,997.74,Daytime,Wet,0,Green,Don't Walk,60,0,19,4,Low,Normal,1,Minor
2024-03-27 22:48:31,6906,0.57,97,2.31,Normal,Child,Off-Peak,9698,Bus,16.07,-1.63,0,None,Snow,21.0,3.33,949.12,Daytime,Snow-covered,1,Yellow,Walk,68,1,23,1,Low,Emergency Vehicle,0,None
2024-05-04 20:53:33,3956,1.18,206,1.07,Normal,Child,Off-Peak,9430,Car,32.53,1.56,1,Failed to Yield,Rain,8.5,0.3,808.79,Daytime,Wet,0,Green,Walk,79,0,32,8,Low,Emergency Vehicle,1,Minor
2024-11-11 21:24:05,3178,1.25,334,0.26,Group Crossing,Adult,Peak,9105,Car,19.21,1.0,0,Failed to Yield,Clear,24.5,9.02,137.5,Low-light,Wet,1,Yellow,Walk,18,1,22,13,Low,Normal,0,Major
2024-05-08 14:40:56,3540,1.4,336,0.39,Jaywalking,Adult,Peak,8308,Car,53.79,-1.75,0,Red Light Violation,Snow,13.4,4.31,770.34,Low-light,Snow-covered,1,Yellow,Don't Walk,41,0,12,5,Medium,Normal,0,Minor
2024-07-26 01:42:27,7571,0.86,28,0.15,Waiting,Adult,Peak,7389,Truck,68.33,0.95,0,Failed to Yield,Snow,35.0,9.9,56.15,Daytime,Wet,1,Green,Walk,20,1,14,6,Medium,Emergency Vehicle,0,Fatal
2024-01-31 00:47:24,5554,1.47,144,0.62,Group Crossing,Child,Peak,5900,Bus,36.83,1.08,1,Red Light Violation,Snow,2.8,4.01,781.15,Nighttime,Wet,1,Green,Walk,62,1,11,5,Medium,Normal,1,Minor
2024-08-15 17:47:34,2725,0.87,292,0.14,Normal,Adult,Off-Peak,8635,Motorcycle,26.61,2.96,1,Red Light Violation,Fog,15.2,4.47,339.33,Daytime,Wet,1,Yellow,Don't Walk,10,1,38,8,High,Child Running,1,Major
2024-12-20 05:28:07,2450,1.39,272,0.39,Jaywalking,Child,Off-Peak,6031,Motorcycle,61.07,2.02,1,Red Light Violation,Snow,29.1,2.99,350.47,Daytime,Wet,1,Green,Don't Walk,28,0,14,20,Medium,Child Running,1,Major
2024-07-10 12:32:54,5234,1.77,354,0.46,Normal,Elderly,Off-Peak,6895,Bicycle,21.32,2.9,0,Failed to Yield,Snow,-2.4,5.49,162.29,Low-light,Snow-covered,1,Yellow,Don't Walk,86,1,24,9,Medium,Emergency Vehicle,1,Minor
2024-04-03 02:31:45,3012,0.8,290,0.68,Group Crossing,Elderly,Peak,5488,Bicycle,13.16,0.23,1,Failed to Yield,Snow,1.3,8.24,890.48,Low-light,Dry,0,Red,Don't Walk,77,0,45,13,Medium,Normal,1,Major
2024-09-16 10:09:32,8156,0.55,281,0.81,Jaywalking,Child,Peak,6053,Car,15.17,0.64,1,Red Light Violation,Rain,29.4,4.25,117.59,Nighttime,Dry,1,Green,Walk,80,1,23,3,High,Normal,0,None
2024-07-15 18:31:23,1829,1.07,87,1.49,Group Crossing,Adult,Peak,9509,Car,40.21,2.53,0,Red Light Violation,Clear,18.4,8.72,636.63,Low-light,Snow-covered,0,Yellow,Walk,24,0,42,2,Medium,Emergency Vehicle,0,Major
2024-06-30 21:39:51,9022,1.39,239,1.57,Normal,Child,Peak,8330,Bus,13.06,-0.02,0,None,Clear,5.4,2.82,936.96,Daytime,Dry,0,Yellow,Walk,65,0,50,8,High,Normal,0,None
2024-10-27 04:11:59,8970,0.52,333,1.73,Normal,Adult,Peak,5563,Car,16.43,-0.28,1,Red Light Violation,Snow,13.7,7.63,609.78,Nighttime,Dry,1,Yellow,Don't Walk,53,1,37,11,High,Normal,1,None
2024-05-18 23:19:37,6267,0.65,279,2.21,Normal,Adult,Off-Peak,9365,Car,13.18,0.07,0,None,Rain,31.0,9.9,627.41,Nighttime,Wet,0,Red,Walk,65,1,48,9,Low,Child Running,1,Major
2024-01-30 15:12:26,7487,1.68,177,2.16,Group Crossing,Child,Peak,5437,Car,59.72,0.45,0,Failed to Yield,Clear,21.5,5.57,411.38,Nighttime,Snow-covered,0,Green,Don't Walk,62,0,40,15,Medium,Emergency Vehicle,1,None
2024-08-07 12:02:48,3043,1.27,32,1.99,Waiting,Child,Off-Peak,9734,Motorcycle,20.23,-1.31,0,None,Fog,4.2,7.89,444.68,Low-light,Wet,1,Green,Don't Walk,90,0,46,15,Low,Normal,1,None
2024-06-07 10:59:56,3404,1.75,23,0.47,Group Crossing,Child,Peak,7144,Bicycle,74.06,2.35,0,Red Light Violation,Clear,3.4,1.68,796.22,Nighttime,Wet,0,Red,Don't Walk,16,1,39,11,High,Normal,1,Fatal
2024-05-10 17:45:27,9188,1.94,247,1.63,Jaywalking,Child,Off-Peak,6131,Motorcycle,15.75,2.43,0,Red Light Violation,Fog,10.4,9.26,191.18,Low-light,Snow-covered,1,Yellow,Walk,32,1,31,5,Low,Emergency Vehicle,0,None
2024-05-09 14:43:36,3125,0.51,101,0.22,Group Crossing,Child,Peak,6742,Motorcycle,24.63,2.14,1,Red Light Violation,Snow,13.9,4.53,486.12,Daytime,Wet,0,Green,Walk,40,0,31,17,High,Child Running,0,Minor
2024-06-05 05:00:18,1567,1.41,206,0.25,Normal,Child,Peak,8934,Truck,63.21,-1.25,0,Red Light Violation,Clear,12.2,3.79,920.36,Nighttime,Wet,0,Red,Walk,51,0,25,6,High,Emergency Vehicle,0,Major
2024-07-26 13:48:42,8400,1.54,315,0.74,Group Crossing,Child,Peak,8604,Truck,58.64,1.37,1,Red Light Violation,Snow,31.0,9.19,285.68,Nighttime,Wet,1,Yellow,Don't Walk,64,1,11,15,Low,Child Running,0,Major
2024-12-24 05:31:42,6850,1.95,75,1.21,Group Crossing,Adult,Peak,8042,Truck,20.06,0.48,0,None,Clear,1.7,9.35,268.55,Nighttime,Snow-covered,0,Yellow,Walk,89,0,26,17,High,Emergency Vehicle,1,Minor
2024-01-18 11:41:51,5563,1.25,97,0.52,Group Crossing,Child,Peak,6880,Truck,16.61,-0.21,0,None,Rain,8.5,9.11,594.78,Daytime,Dry,0,Yellow,Don't Walk,54,1,18,2,Low,Emergency Vehicle,1,None
2024-12-18 03:21:27,1391,1.66,293,1.94,Group Crossing,Child,Off-Peak,7569,Bus,27.47,2.61,1,Failed to Yield,Fog,27.3,5.98,658.0,Low-light,Dry,0,Red,Walk,71,0,8,19,Medium,Normal,1,Fatal
2024-12-06 22:34:42,9587,1.61,305,2.46,Group Crossing,Child,Off-Peak,5602,Bicycle,75.5,0.97,0,Red Light Violation,Fog,0.9,9.07,263.73,Low-light,Wet,0,Red,Walk,84,1,50,14,High,Child Running,1,Major
2024-09-15 04:38:42,8204,1.41,181,0.73,Jaywalking,Child,Peak,8513,Truck,44.17,-0.01,1,Failed to Yield,Snow,28.5,5.45,870.62,Daytime,Dry,1,Yellow,Don't Walk,57,1,21,14,Medium,Normal,0,Minor
2024-06-26 06:27:47,3917,1.03,45,1.12,Group Crossing,Child,Peak,5671,Bus,43.53,0.12,0,Failed to Yield,Rain,29.7,3.92,531.8,Daytime,Snow-covered,0,Green,Walk,58,1,10,5,Medium,Normal,0,Major
2024-04-25 01:42:16,1277,1.39,215,1.98,Group Crossing,Child,Peak,8475,Truck,71.1,2.95,1,Failed to Yield,Fog,18.9,4.28,572.65,Low-light,Snow-covered,1,Green,Walk,35,1,48,12,Medium,Emergency Vehicle,1,Major
2024-11-17 12:07:36,3171,1.98,204,1.27,Normal,Elderly,Peak,6822,Car,73.34,-0.06,0,Failed to Yield,Snow,20.4,8.06,370.78,Daytime,Snow-covered,1,Green,Don't Walk,18,1,21,19,Medium,Child Running,0,None
2024-07-06 04:21:01,1444,1.38,2,2.09,Normal,Child,Off-Peak,7795,Car,68.64,0.74,1,Red Light Violation,Rain,25.0,0.84,596.43,Nighttime,Snow-covered,0,Yellow,Walk,75,0,19,19,Low,Child Running,1,Major
2024-02-04 16:03:43,5463,1.46,302,0.96,Normal,Child,Off-Peak,5606,Bicycle,37.78,2.33,0,None,Rain,23.0,2.78,223.97,Low-light,Dry,0,Yellow,Don't Walk,59,0,14,9,Medium,Emergency Vehicle,1,Fatal
2024-03-21 19:02:34,1775,0.92,246,0.47,Group Crossing,Child,Off-Peak,7799,Bus,19.88,0.05,1,None,Fog,25.9,3.79,831.85,Daytime,Dry,1,Green,Don't Walk,87,1,49,4,High,Child Running,0,None
