User_ID,Age,Gender,Occupation,Preference,Preferred_Pickup_Time,Preferred_Dropoff_Time,Carpool_Willingness,Preferred_Route,Vehicle_Type,Historical_Ride_Patterns,Travel_Frequency,Cancellation_Rate,Traffic_Conditions,POI,Distance_Matrix,Optimal_Routes,Past_Rides,Real_Time_Request,Vehicle_Availability,Real_Time_Traffic,Historical_Traffic,Weather_Condition,Event,Fuel_Price,Ride_Match_Success,User_Satisfaction,Dynamic_Pricing,Wait_Times,Incident_Reports,Congestion_Hotspots
363,49,Male,Business Woman,Music,2024-03-26 05:09,2024-01-26 16:17,No,Route 12,Auto,126,Daily,0.43,Moderate,POI 34,46.42,Optimal Route 7,344,Yes,Busy,Moderate,High,Cloudy,Sports Event,1250.32,0.54,4.3,7.78,14,0,Hotspot 13
364,50,Female,Private Employee,Smoking,2024-01-02 02:14,2024-03-15 23:21,No,Route 15,SUV,68,Occasionally,0.02,Heavy,POI 43,23.53,Optimal Route 2,252,Yes,Busy,Moderate,High,Sunny,Concert,1263.36,0.78,5.0,13.69,5,5,Hotspot 20
365,44,Female,Driver,Smoking,2024-02-23 19:03,2024-03-26 15:11,Yes,Route 5,Sedan,72,Weekly,0.23,Light,POI 40,11.22,Optimal Route 6,357,No,Available,Congested,Low,Snowy,Festival,1077.92,0.89,4.7,42.56,11,3,Hotspot 15
366,42,Female,Engineer,Silent,2024-02-19 22:16,2024-03-17 14:11,Yes,Route 11,Auto,196,Daily,0.41,Moderate,POI 21,21.27,Optimal Route 1,223,No,Available,Congested,High,Snowy,Sports Event,1075.54,0.54,4.0,33.52,5,3,Hotspot 11
367,34,Male,Student,Silent,2024-02-14 12:18,2024-02-03 22:30,Yes,Route 10,Electric,195,Daily,0.07,Heavy,POI 30,5.42,Optimal Route 9,140,Yes,Busy,Congested,Low,Rainy,Festival,1326.9,0.9,2.6,46.12,13,4,Hotspot 20
368,47,Male,Vlogger,Music,2024-01-13 05:40,2024-02-20 13:36,No,Route 12,SUV,199,Occasionally,0.43,Heavy,POI 8,19.93,Optimal Route 8,200,Yes,Available,Congested,High,Sunny,Sports Event,1497.88,0.69,2.7,41.83,11,0,Hotspot 17
369,33,Female,Doctor,Music,2024-03-27 13:19,2024-02-24 00:21,Yes,Route 15,Hatchback,200,Daily,0.3,Moderate,POI 3,5.78,Optimal Route 7,342,No,Available,Congested,High,Snowy,Festival,1102.97,0.62,3.3,46.9,2,3,Hotspot 7
370,29,Female,Doctor,Music,2024-01-06 18:37,2024-01-21 10:24,Yes,Route 5,SUV,36,Daily,0.45,Moderate,POI 10,40.06,Optimal Route 8,229,No,Available,Smooth,Medium,Sunny,Sports Event,1297.23,0.6,1.1,33.13,14,0,Hotspot 18
371,51,Female,Business Man,Music,2024-03-27 23:51,2024-01-27 04:06,Yes,Route 20,Sedan,105,Daily,0.45,Light,POI 23,18.72,Optimal Route 3,358,No,Busy,Congested,High,Cloudy,Festival,1172.03,0.6,4.6,31.13,10,3,Hotspot 2
372,63,Male,Driver,Music,2024-02-28 01:57,2024-03-09 06:34,No,Route 10,Auto,78,Daily,0.08,Heavy,POI 36,39.54,Optimal Route 5,338,Yes,Available,Congested,High,Cloudy,Concert,1236.67,0.63,4.9,38.77,7,3,Hotspot 13
373,18,Female,Doctor,Music,2024-02-01 02:43,2024-02-25 08:53,Yes,Route 15,Motorbike,159,Weekly,0.44,Heavy,POI 44,3.81,Optimal Route 9,48,Yes,Busy,Smooth,Low,Cloudy,None,1095.63,0.65,2.6,41.68,6,0,Hotspot 8
374,56,Male,Business Woman,Non-Smoking,2024-01-13 21:47,2024-03-11 07:02,Yes,Route 12,Motorbike,148,Weekly,0.09,Heavy,POI 28,7.41,Optimal Route 1,469,Yes,Available,Smooth,Medium,Cloudy,Concert,1025.79,0.71,1.4,13.1,5,4,Hotspot 10
375,33,Male,Business Man,Silent,2024-03-29 20:05,2024-01-31 02:35,Yes,Route 10,SUV,170,Weekly,0.16,Light,POI 41,27.29,Optimal Route 4,446,Yes,Available,Moderate,Medium,Sunny,Concert,1203.03,0.65,4.5,11.64,14,2,Hotspot 9
376,35,Male,Freelancer,Smoking,2024-01-18 08:46,2024-02-26 17:16,No,Route 17,SUV,100,Weekly,0.13,Moderate,POI 20,32.61,Optimal Route 1,205,No,Busy,Congested,Low,Sunny,None,1463.81,0.58,1.4,33.56,6,4,Hotspot 15
377,58,Female,Vlogger,Conversation,2024-03-19 21:08,2024-02-13 16:48,Yes,Route 7,Hatchback,61,Daily,0.28,Moderate,POI 48,13.41,Optimal Route 9,370,No,Busy,Congested,Low,Snowy,Concert,1376.8,0.95,4.8,40.73,3,2,Hotspot 11
378,29,Male,Vlogger,Conversation,2024-03-21 08:50,2024-01-12 23:34,No,Route 20,Hatchback,186,Weekly,0.28,Heavy,POI 15,44.83,Optimal Route 6,268,No,Available,Moderate,Low,Cloudy,None,1037.28,0.87,2.5,46.95,3,4,Hotspot 6
379,26,Female,Driver,Silent,2024-02-07 15:29,2024-02-13 14:41,No,Route 5,Hatchback,177,Weekly,0.14,Moderate,POI 11,33.81,Optimal Route 7,430,Yes,Available,Smooth,Low,Sunny,None,1141.76,0.76,3.5,45.06,7,4,Hotspot 20
380,55,Female,Vlogger,Conversation,2024-03-30 19:45,2024-02-23 12:25,No,Route 11,Electric,135,Weekly,0.12,Moderate,POI 8,47.57,Optimal Route 5,447,No,Available,Moderate,High,Rainy,Concert,1144.69,0.62,1.2,27.17,11,1,Hotspot 15
381,26,Male,Business Woman,Non-Smoking,2024-01-28 17:51,2024-02-18 21:45,Yes,Route 15,Auto,23,Daily,0.07,Light,POI 15,15.19,Optimal Route 10,427,No,Busy,Smooth,Low,Rainy,Festival,1066.4,0.73,2.4,5.97,3,1,Hotspot 11
382,58,Female,Teacher,Smoking,2024-02-16 00:14,2024-02-24 04:12,No,Route 3,Motorbike,27,Daily,0.45,Moderate,POI 7,16.85,Optimal Route 3,139,No,Available,Smooth,Medium,Snowy,None,1350.8,0.66,1.8,5.99,8,5,Hotspot 20
383,23,Female,Freelancer,Silent,2024-01-09 08:39,2024-03-16 09:14,Yes,Route 16,Electric,113,Daily,0.28,Heavy,POI 25,3.85,Optimal Route 10,415,Yes,Busy,Congested,Low,Rainy,None,1436.85,0.9,1.4,44.26,8,0,Hotspot 7
384,51,Male,Driver,Conversation,2024-03-08 13:58,2024-02-28 17:25,No,Route 6,Electric,98,Occasionally,0.39,Moderate,POI 1,44.88,Optimal Route 5,48,No,Busy,Congested,Low,Rainy,Festival,1055.76,0.84,3.6,49.48,7,4,Hotspot 11
385,30,Female,Teacher,Music,2024-03-09 08:58,2024-02-15 22:23,Yes,Route 17,Electric,152,Weekly,0.32,Moderate,POI 37,46.39,Optimal Route 1,325,No,Busy,Smooth,High,Snowy,None,1482.21,0.83,3.1,7.07,11,1,Hotspot 19
386,18,Male,Vlogger,Music,2024-02-06 02:19,2024-02-06 08:22,No,Route 17,Motorbike,57,Daily,0.13,Moderate,POI 20,26.36,Optimal Route 3,389,Yes,Available,Smooth,Low,Snowy,None,1065.63,0.83,3.4,38.93,4,3,Hotspot 20
387,21,Female,Driver,Conversation,2024-02-05 20:31,2024-03-31 18:49,No,Route 16,Bus,166,Daily,0.48,Heavy,POI 32,11.84,Optimal Route 4,361,No,Busy,Moderate,Medium,Snowy,Sports Event,1047.81,0.8,2.7,21.51,8,2,Hotspot 2
388,23,Female,Doctor,Conversation,2024-03-23 11:23,2024-01-14 10:47,Yes,Route 18,Electric,155,Daily,0.27,Light,POI 18,7.15,Optimal Route 2,290,Yes,Available,Smooth,Medium,Cloudy,Festival,1019.38,0.57,3.7,47.49,8,0,Hotspot 3
389,50,Female,Vlogger,Music,2024-01-27 13:43,2024-01-21 00:06,No,Route 15,Bus,156,Weekly,0.04,Heavy,POI 31,32.38,Optimal Route 1,40,Yes,Available,Congested,Low,Cloudy,None,1411.94,0.84,4.1,6.75,6,5,Hotspot 20
390,22,Female,Vlogger,Conversation,2024-03-14 00:27,2024-03-21 00:23,No,Route 13,Hatchback,77,Daily,0.33,Light,POI 20,12.34,Optimal Route 2,190,Yes,Available,Moderate,Low,Sunny,Sports Event,1343.66,0.71,4.7,47.74,4,1,Hotspot 18
391,44,Male,Teacher,Silent,2024-02-17 05:20,2024-02-24 01:04,Yes,Route 4,Bus,15,Daily,0.0,Light,POI 23,8.82,Optimal Route 4,212,No,Available,Smooth,Low,Snowy,Concert,1100.53,0.88,1.3,43.07,9,3,Hotspot 11
392,53,Male,Teacher,Music,2024-01-29 09:12,2024-03-26 02:18,Yes,Route 11,Electric,162,Weekly,0.17,Light,POI 26,14.94,Optimal Route 9,172,No,Busy,Smooth,High,Cloudy,Festival,1135.21,0.51,2.5,10.28,14,3,Hotspot 3
393,36,Female,Private Employee,Non-Smoking,2024-03-01 20:32,2024-03-03 05:00,Yes,Route 12,Sedan,122,Occasionally,0.34,Moderate,POI 34,9.1,Optimal Route 8,481,Yes,Available,Congested,High,Sunny,Festival,1425.79,0.87,2.5,23.14,11,5,Hotspot 8
394,60,Male,Engineer,Non-Smoking,2024-02-19 03:51,2024-03-07 06:29,Yes,Route 6,SUV,177,Occasionally,0.34,Moderate,POI 39,28.54,Optimal Route 5,412,Yes,Available,Smooth,Low,Snowy,Sports Event,1185.43,0.93,1.5,44.02,10,0,Hotspot 13
395,29,Male,Engineer,Music,2024-03-10 00:13,2024-03-03 08:25,No,Route 10,Auto,83,Occasionally,0.02,Light,POI 10,44.76,Optimal Route 1,400,Yes,Busy,Smooth,Low,Snowy,Concert,1266.43,0.61,3.9,20.39,15,1,Hotspot 6
396,50,Male,Business Man,Conversation,2024-02-11 19:04,2024-03-27 05:33,No,Route 2,Sedan,168,Occasionally,0.49,Light,POI 43,17.78,Optimal Route 10,284,No,Available,Congested,Medium,Cloudy,Sports Event,1496.19,0.55,1.9,14.62,15,2,Hotspot 12
397,57,Female,Driver,Silent,2024-01-06 06:54,2024-01-30 22:20,No,Route 15,Sedan,34,Weekly,0.11,Heavy,POI 50,9.77,Optimal Route 6,31,Yes,Available,Congested,Low,Cloudy,Sports Event,1397.35,0.59,2.6,37.58,13,2,Hotspot 2
398,20,Male,Doctor,Silent,2024-02-19 10:33,2024-01-05 07:43,No,Route 19,Electric,11,Weekly,0.39,Moderate,POI 48,12.13,Optimal Route 2,86,Yes,Busy,Smooth,High,Snowy,Sports Event,1287.97,0.86,4.4,19.67,2,1,Hotspot 19
399,51,Male,Vlogger,Music,2024-03-30 12:21,2024-02-29 07:33,No,Route 7,Hatchback,88,Daily,0.13,Light,POI 2,3.25,Optimal Route 3,310,No,Available,Congested,High,Cloudy,None,1056.88,0.84,1.2,23.12,14,5,Hotspot 19
400,62,Female,Private Employee,Silent,2024-01-12 21:18,2024-01-15 23:33,No,Route 19,Bus,182,Occasionally,0.43,Moderate,POI 37,13.09,Optimal Route 10,176,No,Available,Congested,Low,Snowy,Sports Event,1393.66,0.56,4.0,31.12,15,3,Hotspot 11
401,34,Female,Vlogger,Silent,2024-03-06 08:57,2024-02-08 03:47,No,Route 4,Motorbike,42,Occasionally,0.15,Heavy,POI 18,23.88,Optimal Route 9,127,Yes,Available,Moderate,High,Rainy,Sports Event,1441.17,0.51,2.0,43.61,13,4,Hotspot 20
402,31,Male,Private Employee,Silent,2024-02-24 07:35,2024-01-03 17:58,No,Route 11,SUV,141,Occasionally,0.06,Light,POI 49,41.69,Optimal Route 1,235,Yes,Available,Congested,High,Cloudy,Sports Event,1018.15,0.78,2.9,22.17,13,2,Hotspot 17
403,26,Male,Driver,Music,2024-01-22 16:29,2024-03-12 07:15,No,Route 12,Sedan,118,Occasionally,0.17,Light,POI 33,46.36,Optimal Route 7,194,Yes,Available,Moderate,Medium,Cloudy,None,1102.09,0.86,2.7,26.61,7,5,Hotspot 9
404,20,Female,Driver,Non-Smoking,2024-01-31 11:41,2024-03-13 22:38,Yes,Route 18,Sedan,38,Daily,0.03,Heavy,POI 27,10.36,Optimal Route 9,28,Yes,Busy,Moderate,Low,Snowy,Festival,1382.76,0.79,1.9,8.49,7,4,Hotspot 17
405,34,Female,Private Employee,Conversation,2024-02-23 09:36,2024-01-18 02:08,Yes,Route 16,Electric,142,Occasionally,0.21,Heavy,POI 29,42.97,Optimal Route 9,144,No,Busy,Smooth,Low,Sunny,Sports Event,1455.83,0.82,2.6,44.01,9,0,Hotspot 6
406,46,Male,Engineer,Conversation,2024-01-22 22:43,2024-03-12 19:43,Yes,Route 6,Hatchback,105,Weekly,0.26,Light,POI 34,32.07,Optimal Route 8,349,Yes,Busy,Congested,Medium,Snowy,Festival,1274.22,0.85,4.3,16.47,5,2,Hotspot 13
407,56,Male,Student,Smoking,2024-03-06 20:33,2024-03-12 02:13,No,Route 5,Sedan,192,Occasionally,0.26,Light,POI 44,45.99,Optimal Route 8,143,No,Busy,Moderate,Low,Sunny,Concert,1263.57,0.77,3.2,49.75,8,2,Hotspot 3
408,54,Male,Business Woman,Smoking,2024-03-09 08:19,2024-02-23 15:29,No,Route 17,Hatchback,48,Occasionally,0.31,Light,POI 44,34.98,Optimal Route 1,391,No,Available,Congested,Low,Snowy,Concert,1372.99,0.55,2.7,46.88,11,4,Hotspot 8
409,37,Male,Business Woman,Non-Smoking,2024-01-03 06:43,2024-01-28 15:37,No,Route 13,SUV,193,Weekly,0.47,Heavy,POI 10,3.3,Optimal Route 8,439,Yes,Available,Congested,Low,Sunny,Concert,1339.01,0.56,4.3,32.51,14,4,Hotspot 19
410,63,Female,Private Employee,Non-Smoking,2024-01-16 06:35,2024-03-20 01:02,No,Route 6,Sedan,158,Daily,0.12,Heavy,POI 10,26.19,Optimal Route 4,148,Yes,Busy,Congested,Medium,Snowy,Sports Event,1224.42,0.85,2.5,22.44,13,5,Hotspot 11
411,46,Male,Business Woman,Music,2024-02-28 05:55,2024-01-21 12:34,No,Route 3,SUV,87,Weekly,0.21,Light,POI 6,44.55,Optimal Route 5,10,Yes,Busy,Congested,Medium,Rainy,None,1181.13,0.52,4.8,22.17,13,2,Hotspot 9
412,20,Male,Business Man,Non-Smoking,2024-03-03 21:23,2024-03-10 21:17,No,Route 13,Bus,115,Occasionally,0.43,Light,POI 48,42.17,Optimal Route 7,109,Yes,Available,Moderate,High,Rainy,None,1413.41,0.57,4.1,19.55,10,1,Hotspot 2
413,19,Female,Vlogger,Non-Smoking,2024-02-29 17:09,2024-02-03 13:16,No,Route 17,SUV,96,Daily,0.4,Heavy,POI 19,49.6,Optimal Route 9,207,Yes,Busy,Smooth,Medium,Rainy,Concert,1368.94,0.7,4.6,34.73,9,2,Hotspot 3
414,25,Male,Business Man,Silent,2024-02-01 11:35,2024-03-29 00:10,No,Route 11,Hatchback,19,Weekly,0.29,Moderate,POI 1,23.27,Optimal Route 1,222,Yes,Available,Moderate,Medium,Cloudy,Sports Event,1091.4,0.65,2.3,20.1,13,0,Hotspot 6
415,28,Female,Driver,Music,2024-02-27 20:13,2024-03-26 20:38,Yes,Route 9,SUV,156,Occasionally,0.37,Heavy,POI 4,11.66,Optimal Route 7,147,No,Busy,Moderate,Low,Rainy,Festival,1388.42,0.86,2.0,19.66,6,2,Hotspot 8
416,59,Male,Vlogger,Conversation,2024-02-08 00:58,2024-03-24 14:11,Yes,Route 11,Sedan,131,Occasionally,0.44,Heavy,POI 49,29.62,Optimal Route 6,371,Yes,Busy,Moderate,Medium,Rainy,None,1107.49,0.92,3.7,11.51,9,0,Hotspot 3
417,28,Female,Private Employee,Smoking,2024-01-25 22:47,2024-02-14 10:30,No,Route 7,Motorbike,118,Occasionally,0.33,Heavy,POI 17,18.24,Optimal Route 9,114,No,Busy,Moderate,Medium,Snowy,None,1184.59,0.81,1.8,42.07,11,1,Hotspot 8
418,26,Male,Student,Non-Smoking,2024-01-13 05:39,2024-01-05 08:59,No,Route 1,Electric,106,Weekly,0.49,Moderate,POI 9,20.88,Optimal Route 9,73,No,Available,Smooth,Low,Cloudy,None,1271.01,0.72,3.6,38.17,14,4,Hotspot 19
419,33,Female,Doctor,Non-Smoking,2024-03-26 14:40,2024-03-25 08:18,No,Route 3,Motorbike,167,Weekly,0.03,Light,POI 49,41.9,Optimal Route 2,118,No,Busy,Congested,Medium,Snowy,Sports Event,1057.38,0.5,1.9,40.84,2,1,Hotspot 4
420,62,Male,Vlogger,Non-Smoking,2024-03-31 17:45,2024-02-13 13:15,Yes,Route 3,Auto,10,Weekly,0.13,Moderate,POI 1,47.41,Optimal Route 8,266,No,Available,Congested,Low,Sunny,None,1271.07,0.61,3.7,49.25,4,4,Hotspot 10
421,59,Male,Business Man,Smoking,2024-03-20 15:23,2024-02-20 09:56,Yes,Route 18,Electric,96,Occasionally,0.3,Light,POI 11,48.53,Optimal Route 10,32,No,Available,Smooth,High,Cloudy,Sports Event,1341.81,0.8,1.5,43.94,9,0,Hotspot 6
422,64,Female,Student,Conversation,2024-03-03 00:26,2024-01-06 22:47,No,Route 14,SUV,50,Occasionally,0.28,Moderate,POI 1,33.05,Optimal Route 8,372,Yes,Available,Smooth,Low,Snowy,Sports Event,1144.96,0.63,1.0,23.28,9,5,Hotspot 8
423,52,Male,Business Man,Silent,2024-02-09 17:51,2024-01-25 05:21,Yes,Route 7,Hatchback,118,Occasionally,0.27,Heavy,POI 8,30.11,Optimal Route 8,393,No,Busy,Congested,Low,Rainy,Festival,1142.95,0.63,2.2,34.41,15,3,Hotspot 17
424,20,Male,Student,Silent,2024-03-01 00:09,2024-01-29 00:21,No,Route 6,Sedan,101,Daily,0.38,Moderate,POI 31,34.56,Optimal Route 7,222,Yes,Busy,Congested,High,Sunny,None,1365.63,0.54,5.0,32.07,8,3,Hotspot 18
425,27,Male,Vlogger,Silent,2024-01-20 15:33,2024-01-20 23:45,No,Route 6,Auto,195,Daily,0.17,Heavy,POI 28,2.6,Optimal Route 7,20,Yes,Available,Congested,High,Snowy,Festival,1388.67,0.89,2.5,12.37,6,1,Hotspot 9
426,31,Male,Private Employee,Conversation,2024-03-12 13:51,2024-02-07 14:19,Yes,Route 11,SUV,45,Weekly,0.17,Moderate,POI 29,19.6,Optimal Route 9,225,No,Available,Congested,High,Rainy,Festival,1279.52,0.69,3.8,43.03,9,2,Hotspot 18
427,59,Female,Engineer,Silent,2024-01-11 23:40,2024-03-12 00:58,Yes,Route 20,Hatchback,65,Daily,0.24,Heavy,POI 23,17.96,Optimal Route 4,428,No,Available,Moderate,High,Sunny,Sports Event,1290.48,0.52,4.6,37.68,7,2,Hotspot 14
428,18,Female,Driver,Silent,2024-03-10 18:45,2024-02-17 23:46,No,Route 2,Bus,152,Daily,0.05,Light,POI 30,37.5,Optimal Route 4,46,No,Busy,Congested,Medium,Cloudy,None,1410.64,0.71,4.6,39.09,4,4,Hotspot 14
429,63,Male,Doctor,Silent,2024-03-08 12:57,2024-02-05 23:36,Yes,Route 11,Sedan,19,Occasionally,0.33,Heavy,POI 41,3.59,Optimal Route 5,487,Yes,Busy,Congested,Medium,Sunny,Sports Event,1448.36,0.55,4.3,24.07,12,1,Hotspot 13
430,23,Male,Engineer,Silent,2024-02-19 00:36,2024-02-10 03:11,No,Route 17,Sedan,170,Weekly,0.24,Heavy,POI 25,36.25,Optimal Route 8,184,Yes,Busy,Moderate,Medium,Rainy,Festival,1261.6,0.94,3.1,16.62,5,5,Hotspot 7
431,60,Male,Student,Smoking,2024-03-04 17:00,2024-03-29 22:08,Yes,Route 6,Motorbike,165,Weekly,0.04,Heavy,POI 29,18.66,Optimal Route 10,225,Yes,Available,Moderate,Medium,Sunny,Sports Event,1020.78,0.56,4.6,41.29,6,3,Hotspot 4
432,47,Male,Teacher,Smoking,2024-03-16 13:01,2024-03-31 00:14,Yes,Route 17,Hatchback,181,Daily,0.25,Moderate,POI 8,9.79,Optimal Route 8,89,Yes,Available,Moderate,Low,Sunny,None,1411.12,0.78,2.4,17.95,15,5,Hotspot 1
433,46,Male,Freelancer,Conversation,2024-02-19 13:35,2024-01-18 06:50,No,Route 12,Hatchback,94,Daily,0.42,Moderate,POI 6,18.29,Optimal Route 3,295,No,Available,Congested,Low,Cloudy,Festival,1253.41,0.72,4.0,39.23,9,0,Hotspot 9
434,46,Male,Business Woman,Smoking,2024-03-12 07:18,2024-03-11 20:37,Yes,Route 18,Electric,163,Occasionally,0.41,Light,POI 49,28.66,Optimal Route 6,328,Yes,Available,Moderate,Medium,Sunny,None,1081.98,0.8,4.9,13.2,11,4,Hotspot 1
435,64,Male,Business Woman,Smoking,2024-03-14 03:55,2024-03-11 06:54,Yes,Route 8,Bus,185,Occasionally,0.37,Heavy,POI 4,7.06,Optimal Route 5,231,Yes,Available,Congested,Low,Rainy,Sports Event,1256.66,0.56,1.5,39.39,4,0,Hotspot 1
436,21,Female,Doctor,Silent,2024-02-25 19:33,2024-02-22 02:11,No,Route 7,Auto,150,Daily,0.31,Heavy,POI 33,35.8,Optimal Route 8,345,Yes,Available,Moderate,High,Snowy,Festival,1200.56,0.64,3.2,15.69,9,4,Hotspot 16
437,46,Female,Business Woman,Conversation,2024-02-26 02:45,2024-02-11 05:50,Yes,Route 19,Motorbike,101,Weekly,0.38,Light,POI 50,46.96,Optimal Route 5,482,No,Available,Moderate,Medium,Cloudy,None,1028.46,0.78,1.4,22.18,14,3,Hotspot 17
438,60,Female,Engineer,Conversation,2024-01-13 20:59,2024-03-08 16:32,Yes,Route 4,SUV,73,Occasionally,0.46,Light,POI 11,46.29,Optimal Route 8,256,No,Busy,Congested,High,Sunny,Festival,1107.12,0.83,2.5,44.74,13,1,Hotspot 13
439,59,Male,Vlogger,Music,2024-01-07 14:28,2024-02-04 08:51,Yes,Route 19,Electric,20,Daily,0.07,Light,POI 32,10.35,Optimal Route 1,27,Yes,Busy,Smooth,High,Snowy,Sports Event,1375.05,0.87,4.6,13.62,15,3,Hotspot 14
440,59,Male,Business Man,Conversation,2024-03-09 08:12,2024-02-03 05:37,Yes,Route 13,Sedan,118,Weekly,0.08,Heavy,POI 10,7.76,Optimal Route 5,107,Yes,Busy,Moderate,Low,Sunny,None,1411.78,0.78,2.0,40.47,7,1,Hotspot 9
441,28,Male,Teacher,Smoking,2024-01-02 22:51,2024-02-17 22:38,Yes,Route 9,Electric,32,Daily,0.44,Heavy,POI 40,11.51,Optimal Route 3,47,Yes,Available,Smooth,Low,Cloudy,Festival,1426.13,0.7,1.1,13.37,13,3,Hotspot 20
442,25,Male,Engineer,Music,2024-01-30 00:15,2024-03-19 21:33,Yes,Route 3,Hatchback,102,Daily,0.23,Light,POI 6,44.71,Optimal Route 4,123,No,Available,Congested,Low,Sunny,None,1280.6,0.78,1.6,16.01,12,3,Hotspot 20
443,42,Male,Vlogger,Music,2024-03-22 12:30,2024-03-04 22:24,No,Route 7,Sedan,124,Occasionally,0.21,Moderate,POI 2,21.27,Optimal Route 2,289,No,Busy,Moderate,Low,Rainy,Concert,1439.75,0.89,4.9,32.13,13,0,Hotspot 18
444,54,Male,Vlogger,Music,2024-01-31 18:45,2024-01-06 02:57,No,Route 11,Hatchback,69,Occasionally,0.04,Moderate,POI 27,26.05,Optimal Route 10,39,No,Busy,Congested,High,Cloudy,Concert,1060.39,0.86,2.4,39.04,4,4,Hotspot 19
445,23,Male,Business Man,Silent,2024-03-10 16:59,2024-02-17 02:42,No,Route 11,Hatchback,39,Occasionally,0.3,Heavy,POI 16,20.15,Optimal Route 6,24,No,Available,Congested,High,Rainy,None,1217.39,0.55,3.9,11.04,4,2,Hotspot 4
446,63,Male,Vlogger,Smoking,2024-03-19 14:16,2024-01-21 07:19,Yes,Route 7,Sedan,199,Occasionally,0.4,Moderate,POI 15,32.03,Optimal Route 3,173,No,Available,Congested,Medium,Rainy,None,1072.96,0.99,4.7,46.32,13,5,Hotspot 10
447,39,Female,Vlogger,Non-Smoking,2024-02-28 15:57,2024-02-03 12:08,Yes,Route 18,Sedan,57,Weekly,0.47,Heavy,POI 43,6.35,Optimal Route 4,159,Yes,Available,Moderate,High,Cloudy,None,1219.47,0.87,2.0,22.71,13,4,Hotspot 2
448,59,Female,Student,Silent,2024-03-31 18:06,2024-03-04 00:58,No,Route 3,SUV,67,Occasionally,0.49,Moderate,POI 48,9.46,Optimal Route 1,369,No,Busy,Congested,High,Snowy,None,1493.88,0.65,2.7,45.96,14,5,Hotspot 19
449,46,Female,Driver,Conversation,2024-03-16 10:01,2024-01-25 16:50,Yes,Route 5,Auto,173,Daily,0.39,Moderate,POI 20,11.69,Optimal Route 2,81,Yes,Busy,Congested,High,Cloudy,Festival,1017.98,0.7,1.6,27.39,8,2,Hotspot 12
450,21,Male,Business Man,Smoking,2024-02-09 14:28,2024-01-01 21:49,Yes,Route 2,Bus,30,Occasionally,0.41,Heavy,POI 22,10.77,Optimal Route 9,450,No,Available,Congested,Medium,Cloudy,Concert,1040.45,0.71,4.2,7.03,7,0,Hotspot 5
451,27,Male,Engineer,Conversation,2024-02-02 21:46,2024-02-14 16:09,Yes,Route 15,Electric,99,Weekly,0.44,Heavy,POI 39,29.66,Optimal Route 8,324,Yes,Busy,Moderate,Low,Sunny,None,1062.36,0.78,4.9,12.04,13,3,Hotspot 6
452,30,Male,Driver,Conversation,2024-01-01 03:28,2024-01-01 09:03,Yes,Route 5,Electric,199,Occasionally,0.13,Moderate,POI 45,42.57,Optimal Route 1,300,No,Available,Moderate,High,Rainy,None,1159.27,0.76,2.9,36.53,5,5,Hotspot 10
453,43,Male,Business Man,Conversation,2024-01-03 09:06,2024-02-26 18:10,No,Route 1,SUV,46,Weekly,0.24,Moderate,POI 4,38.4,Optimal Route 6,114,No,Busy,Smooth,Low,Snowy,None,1124.29,0.94,3.3,36.26,3,4,Hotspot 6
454,30,Male,Doctor,Conversation,2024-03-14 00:09,2024-03-14 15:14,No,Route 11,Electric,91,Weekly,0.21,Moderate,POI 12,14.13,Optimal Route 3,124,No,Busy,Congested,High,Rainy,None,1409.15,0.86,2.3,24.95,15,4,Hotspot 19
455,44,Female,Private Employee,Conversation,2024-01-20 21:41,2024-01-14 03:47,No,Route 8,Motorbike,191,Weekly,0.02,Light,POI 7,48.26,Optimal Route 2,305,No,Busy,Moderate,Low,Sunny,Concert,1341.76,0.81,1.7,39.08,2,0,Hotspot 10
456,61,Female,Business Woman,Smoking,2024-03-25 02:22,2024-02-23 21:44,No,Route 15,Bus,97,Weekly,0.28,Heavy,POI 11,15.78,Optimal Route 2,203,No,Available,Moderate,Low,Snowy,Festival,1225.83,0.77,2.7,25.82,10,2,Hotspot 1
457,58,Female,Business Woman,Non-Smoking,2024-01-08 04:25,2024-03-12 22:01,No,Route 1,Bus,126,Weekly,0.44,Moderate,POI 40,1.7,Optimal Route 8,18,Yes,Busy,Moderate,Low,Sunny,Sports Event,1352.1,0.91,4.5,35.35,4,5,Hotspot 17
458,58,Male,Engineer,Silent,2024-01-08 13:05,2024-02-16 01:35,No,Route 16,Hatchback,190,Daily,0.03,Moderate,POI 47,33.06,Optimal Route 6,103,Yes,Busy,Smooth,High,Rainy,Sports Event,1430.75,0.92,2.4,39.25,4,5,Hotspot 14
459,60,Female,Teacher,Non-Smoking,2024-02-11 16:50,2024-02-08 20:16,No,Route 20,SUV,114,Daily,0.1,Light,POI 7,46.76,Optimal Route 3,305,No,Busy,Smooth,Low,Sunny,Sports Event,1365.01,0.79,4.7,28.48,14,3,Hotspot 6
460,48,Female,Driver,Conversation,2024-01-30 12:29,2024-02-16 06:29,No,Route 1,Hatchback,92,Weekly,0.13,Moderate,POI 28,32.94,Optimal Route 1,365,Yes,Available,Moderate,High,Rainy,None,1281.18,0.59,4.6,25.18,6,5,Hotspot 2
